animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A0934762,PIT BULL,OWNER SURRENDER,GENERAL,04/12/2016,15:01:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/12/2016,16:04:00,K16-343467
A0934764,LABRADOR RETR,LOST REPORT,OTHER,04/12/2016,15:10:00,HEALTHY,LOST REPORT,04/18/2016,08:32:00,K16-343468
A0934774,LABRADOR RETR,OWNER SURRENDER,GENERAL,04/12/2016,15:20:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/16/2016,17:08:00,K16-343471
A0934779,AMERICAN STAFF,STRAY,AT LARGE,04/12/2016,15:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/17/2016,14:22:00,K16-343472
A0934781,GERM SHEPHERD,OWNER SURRENDER,EUTHANASIA REQUESTED,04/12/2016,15:48:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/12/2016,17:26:00,K16-343474
A0934782,GERM SHEPHERD,OWNER SURRENDER,GENERAL,04/12/2016,15:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/14/2016,13:57:00,K16-343475
A0934783,CAIRN TERRIER,STRAY,POSSIBLY OWNED,04/12/2016,16:11:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/12/2016,14:00:00,K16-343476
A0934784,CAIRN TERRIER,STRAY,POSSIBLY OWNED,04/12/2016,16:11:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/12/2016,14:00:00,K16-343477
A0934790,STAFFORDSHIRE,OWNER SURRENDER,GENERAL,04/12/2016,16:31:00,HEALTHY,ADOPTION,04/15/2016,14:36:00,K16-343479
A0934796,ENG SPRNGR SPAN,OWNER SURRENDER,EUTHANASIA REQUESTED,04/12/2016,16:39:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/12/2016,17:12:00,K16-343481
A0934798,CAIRN TERRIER,OWNER SURRENDER,GENERAL,04/12/2016,16:45:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/13/2016,09:56:00,K16-343480
A0934800,GERM SHEPHERD,STRAY,AT LARGE,04/12/2016,16:58:00,TREATABLE MANAGEABLE CONTAGIOUS,TRANSFER,04/22/2016,16:36:00,K16-343483
A0934801,CAIRN TERRIER,STRAY,AT LARGE,04/12/2016,16:58:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,05/09/2016,18:30:00,K16-343484
A0934802,GERM SHEPHERD,STRAY,AT LARGE,04/12/2016,17:26:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/30/2016,16:17:00,K16-343485
A0934803,GERM SHEPHERD,STRAY,AT LARGE,04/12/2016,17:26:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/29/2016,18:02:00,K16-343486
A0934804,SIBERIAN HUSKY,STRAY,AT LARGE,04/12/2016,17:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/18/2016,16:33:00,K16-343487
A0934804,SIBERIAN HUSKY,LOST REPORT,OTHER,05/10/2016,10:28:00,HEALTHY,LOST REPORT,07/21/2016,07:45:00,K16-345955
A0934805,AMERICAN STAFF,OWNER SURRENDER,GENERAL,04/12/2016,17:46:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/16/2016,10:59:00,K16-343488
A0934806,AUST SHEPHERD,STRAY,AT LARGE,04/12/2016,17:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/17/2016,14:29:00,K16-343489
A0934807,GERM SHEPHERD,OWNER SURRENDER,DEAD ON ARRIVAL,04/12/2016,17:50:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,04/12/2016,17:59:00,K16-343490
A0934808,GREAT PYRENEES,STRAY,AT LARGE,04/12/2016,18:06:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/14/2016,17:52:00,K16-343491
A0934809,LABRADOR RETR,OWNER SURRENDER,EUTHANASIA REQUESTED,04/12/2016,18:14:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/12/2016,18:45:00,K16-343493
A0934810,MALTESE,OWNER SURRENDER,GENERAL,04/12/2016,18:25:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/23/2016,16:00:00,K16-343492
A0934815,BEAGLE,STRAY,AT LARGE,04/13/2016,01:07:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/18/2016,17:51:00,K16-343497
A0934818,POODLE MIN,FOUND REPORT,OTHER,04/13/2016,08:25:00,HEALTHY,FOUND REPORT,07/01/2016,11:05:00,K16-343498
A0934819,GERM SHEPHERD,LOST REPORT,OTHER,04/13/2016,08:56:00,HEALTHY,LOST REPORT,07/21/2016,07:40:00,K16-343500
A0934823,SHIH TZU,STRAY,AT LARGE,04/13/2016,09:07:00,HEALTHY,ADOPTION,04/13/2016,17:10:00,K16-343503
A0934825,CAIRN TERRIER,OWNER SURRENDER,GENERAL,04/13/2016,09:14:00,HEALTHY,ADOPTION,04/13/2016,17:31:00,K16-343505
A0934831,PIT BULL,CONFISCATED,QUARANTINE,04/13/2016,09:24:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/22/2016,15:53:00,K16-343516
A0934831,PIT BULL,CONFISCATED,QUARANTINE,06/06/2016,03:36:00,HEALTHY,RETURNED TO OWNER,06/15/2016,15:19:00,K16-348771
A0934838,ROTTWEILER,STRAY,CONFINED,04/13/2016,09:40:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/17/2016,15:03:00,K16-343517
A0934839,GERM SHEPHERD,STRAY,AT LARGE,04/13/2016,10:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/01/2016,17:00:00,K16-343518
A0934841,GERM SHEPHERD,STRAY,CONFINED,04/13/2016,10:43:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/07/2016,12:57:00,K16-343519
A0934845,RHOD RIDGEBACK,OWNER SURRENDER,GENERAL,04/13/2016,11:03:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/24/2016,16:03:00,K16-343522
A0934846,LABRADOR RETR,OWNER SURRENDER,EUTHANASIA REQUESTED,04/13/2016,11:05:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/13/2016,17:41:00,K16-343520
A0934848,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,11:16:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/30/2016,09:35:00,K16-343523
A0934849,PIT BULL,STRAY,AT LARGE,04/13/2016,11:16:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/17/2016,18:23:00,K16-343524
A0934850,MALTESE,LOST REPORT,OTHER,04/13/2016,11:21:00,HEALTHY,LOST REPORT,07/21/2016,07:40:00,K16-343525
A0934853,AMERICAN STAFF,CONFISCATED,KEEP SAFE,04/13/2016,12:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/15/2016,10:09:00,K16-343541
A0934854,CHIHUAHUA SH,STRAY,AT LARGE,04/13/2016,11:34:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/17/2016,15:06:00,K16-343529
A0934855,CHIHUAHUA SH,STRAY,AT LARGE,04/13/2016,11:34:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/18/2016,17:41:00,K16-343530
A0934856,CATAHOULA,STRAY,AT LARGE,04/13/2016,11:34:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/19/2016,15:21:00,K16-343531
A0934857,LABRADOR RETR,OWNER SURRENDER,GENERAL,04/13/2016,11:47:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,04/17/2016,15:19:00,K16-343533
A0934858,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,04/13/2016,11:50:00,HEALTHY,ADOPTION,04/16/2016,15:11:00,K16-343532
A0934859,AM PIT BULL TER,STRAY,AT LARGE,04/13/2016,11:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/03/2016,07:46:00,K16-343534
A0934860,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,04/13/2016,11:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/18/2016,14:15:00,K16-343535
A0934862,LABRADOR RETR,OWNER SURRENDER,GENERAL,04/13/2016,11:47:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,05/01/2016,16:56:00,K16-343537
A0934863,SHIH TZU,STRAY,AT LARGE,04/13/2016,12:01:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/18/2016,12:48:00,K16-343538
A0934864,GERM SHEPHERD,STRAY,AT LARGE,04/13/2016,12:11:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/29/2016,15:49:00,K16-343539
A0934865,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,04/13/2016,12:19:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/19/2016,15:51:00,K16-343540
A0934869,CHIHUAHUA SH,LOST REPORT,OTHER,04/13/2016,12:38:00,HEALTHY,LOST REPORT,07/19/2016,15:43:00,K16-343542
A0934872,GERM SHEPHERD,STRAY,AT LARGE,04/13/2016,12:45:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/25/2016,16:14:00,K16-343543
A0934939,PIT BULL,LOST REPORT,OTHER,04/13/2016,17:18:00,HEALTHY,LOST REPORT,07/01/2016,10:38:00,K16-343573
A0934889,CHIHUAHUA LH,STRAY,AT LARGE,04/13/2016,14:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/20/2016,18:09:00,K16-343552
A0934891,POODLE MIN,OWNER SURRENDER,GENERAL,05/14/2016,12:45:00,HEALTHY,ADOPTION,05/15/2016,17:13:00,K16-346450
A0934891,POODLE MIN,STRAY,AT LARGE,04/13/2016,14:21:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/18/2016,16:31:00,K16-343554
A0934892,CATAHOULA,OWNER SURRENDER,GENERAL,04/13/2016,14:23:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/13/2016,15:14:00,K16-343555
A0934895,GERM SHEPHERD,STRAY,AT LARGE,04/13/2016,14:40:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/15/2016,18:37:00,K16-343556
A0934901,GERM SHEPHERD,STRAY,AT LARGE,04/13/2016,14:54:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/17/2016,16:43:00,K16-343559
A0934907,BOXER,STRAY,AT LARGE,04/13/2016,18:23:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,06/05/2016,11:37:00,K16-343579
A0934908,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,15:12:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/17/2016,16:36:00,K16-343564
A0934910,POMERANIAN,STRAY,AT LARGE,04/13/2016,16:03:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/15/2016,15:35:00,K16-343568
A0934922,PIT BULL,OWNER SURRENDER,GENERAL,04/13/2016,16:03:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/13/2016,16:42:00,K16-343569
A0934927,GERM SHEPHERD,STRAY,AT LARGE,04/13/2016,16:17:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,05/09/2016,17:16:00,K16-343570
A0934936,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,16:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/11/2016,09:56:00,K16-343571
A0934936,LABRADOR RETR,STRAY,POSSIBLY OWNED,09/19/2016,23:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/02/2016,13:44:00,K16-359372
A0934940,GERM SHEPHERD,STRAY,AT LARGE,04/13/2016,17:26:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/18/2016,16:44:00,K16-343574
A0934941,DACHSHUND,CONFISCATED,KEEP SAFE,04/13/2016,17:30:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/27/2016,10:09:00,K16-343575
A0934944,DACHSHUND,OWNER SURRENDER,GENERAL,04/13/2016,18:03:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/13/2016,18:37:00,K16-343578
A0934946,NEWFOUNDLAND,OWNER SURRENDER,GENERAL,04/13/2016,19:38:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/17/2016,14:22:00,K16-343584
A0934947,DACHSHUND,CONFISCATED,QUARANTINE,04/13/2016,20:47:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,05/03/2016,18:57:00,K16-343586
A0934948,LABRADOR RETR,STRAY,CONFINED,04/13/2016,20:19:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/20/2016,15:57:00,K16-343585
A0934949,AUST CATTLE DOG,STRAY,AT LARGE,04/13/2016,20:49:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/17/2016,12:03:00,K16-343587
A0934950,PIT BULL,CONFISCATED,QUARANTINE,04/13/2016,21:30:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/27/2016,16:35:00,K16-343588
A0934952,ENG COONHOUND,STRAY,AT LARGE,04/13/2016,23:37:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/14/2016,14:00:00,K16-343589
A0934953,YORKSHIRE TERR,CONFISCATED,KEEP SAFE,04/14/2016,00:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/26/2016,15:59:00,K16-343590
A0934954,BLOODHOUND,STRAY,AT LARGE,04/14/2016,01:30:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/15/2016,19:01:00,K16-343591
A0934974,GERM SHEPHERD,STRAY,AT LARGE,04/14/2016,08:59:00,HEALTHY,RETURNED TO OWNER,04/20/2016,17:33:00,K16-343592
A0935023,DACHSHUND,OWNER SURRENDER,GENERAL,04/14/2016,11:02:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/15/2016,17:42:00,K16-343595
A0935026,CHIHUAHUA SH,STRAY,AT LARGE,04/14/2016,11:00:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/25/2016,17:50:00,K16-343597
A0935027,CHIHUAHUA SH,STRAY,AT LARGE,04/14/2016,11:00:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/25/2016,17:50:00,K16-343598
A0938224,CHOW CHOW,STRAY,AT LARGE,05/10/2016,08:23:00,HEALTHY,ADOPTION,05/16/2016,14:10:00,K16-345947
A0935028,CHIHUAHUA SH,STRAY,AT LARGE,04/14/2016,11:00:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/25/2016,17:51:00,K16-343599
A0935029,CHIHUAHUA SH,STRAY,AT LARGE,04/14/2016,11:00:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/25/2016,17:51:00,K16-343600
A0935031,CHIHUAHUA SH,STRAY,AT LARGE,04/14/2016,11:00:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/25/2016,17:51:00,K16-343601
A0935032,CHIHUAHUA SH,STRAY,AT LARGE,04/14/2016,11:00:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/25/2016,17:51:00,K16-343602
A0935034,COLLIE SMOOTH,OWNER SURRENDER,RETURN30,05/17/2016,14:13:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,05/28/2016,15:04:00,K16-346732
A0935034,COLLIE SMOOTH,STRAY,AT LARGE,04/14/2016,11:15:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/13/2016,16:01:00,K16-343603
A0935034,COLLIE SMOOTH,OWNER SURRENDER,GENERAL,06/29/2016,13:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/30/2016,15:51:00,K16-351428
A0935046,SHIH TZU,STRAY,CONFINED,04/14/2016,11:34:00,HEALTHY,ADOPTION,04/26/2016,18:20:00,K16-343606
A0935051,AMERICAN STAFF,LOST REPORT,OTHER,04/14/2016,11:41:00,HEALTHY,LOST REPORT,07/21/2016,07:41:00,K16-343608
A0935063,HAVANESE,LOST REPORT,OTHER,04/09/2016,11:58:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,LOST REPORT,04/21/2016,10:21:00,K16-343609
A0935072,COCKER SPAN,STRAY,AT LARGE,04/14/2016,12:16:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,04/18/2016,10:36:00,K16-343611
A0935072,COCKER SPAN,FOSTER,GENERAL,05/02/2016,17:23:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/02/2016,17:34:00,K16-345280
A0935074,CANE CORSO,STRAY,AT LARGE,04/14/2016,12:25:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/18/2016,18:29:00,K16-343614
A0935074,CANE CORSO,STRAY,POSSIBLY OWNED,05/04/2016,18:49:00,HEALTHY,RETURNED TO OWNER,05/07/2016,11:10:00,K16-345513
A0935075,CHIHUAHUA SH,STRAY,AT LARGE,04/14/2016,12:26:00,HEALTHY,ADOPTION,04/22/2016,16:12:00,K16-343613
A0935076,LABRADOR RETR,STRAY,AT LARGE,04/14/2016,12:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/18/2016,10:24:00,K16-343615
A0935079,CHIHUAHUA SH,LOST REPORT,OTHER,04/14/2016,12:48:00,HEALTHY,LOST REPORT,07/19/2016,15:49:00,K16-343618
A0935080,SCHNAUZER MIN,STRAY,AT LARGE,04/14/2016,12:55:00,HEALTHY,TRANSFER,04/29/2016,00:00:00,K16-343619
A0935081,CATAHOULA,OWNER SURRENDER,GENERAL,04/14/2016,12:57:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/15/2016,10:50:00,K16-343620
A0935084,PARSON RUSS TER,OWNER SURRENDER,GENERAL,04/14/2016,13:04:00,HEALTHY,ADOPTION,04/22/2016,18:45:00,K16-343621
A0935087,POODLE MIN,STRAY,AT LARGE,04/14/2016,13:05:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,05/04/2016,15:04:00,K16-343622
A0935088,BORDER COLLIE,OWNER SURRENDER,GENERAL,04/14/2016,13:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/15/2016,10:22:00,K16-343623
A0935093,CHIHUAHUA SH,STRAY,CONFINED,04/14/2016,13:26:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,05/01/2016,00:00:00,K16-343624
A0935099,WELSH CORGI CAR,OWNER SURRENDER,GENERAL,04/14/2016,13:32:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/15/2016,11:59:00,K16-343625
A0935104,PLOTT HOUND,STRAY,AT LARGE,04/14/2016,13:37:00,HEALTHY,ADOPTION,05/04/2016,14:51:00,K16-343626
A0935111,AMER BULLDOG,OWNER SURRENDER,EUTHANASIA REQUESTED,04/14/2016,13:45:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/14/2016,15:06:00,K16-343627
A0935125,PIT BULL,STRAY,AT LARGE,04/14/2016,14:21:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/18/2016,10:30:00,K16-343630
A0935126,LABRADOR RETR,STRAY,AT LARGE,04/14/2016,14:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/24/2016,13:06:00,K16-343631
A0935127,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,DIED,04/24/2016,10:47:00,K16-343632
A0935128,LABRADOR RETR,STRAY,AT LARGE,04/15/2016,14:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/19/2016,17:37:00,K16-343634
A0935130,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,DIED,04/25/2016,09:51:00,K16-343633
A0935132,DACHSHUND,OWNER SURRENDER,GENERAL,04/14/2016,14:45:00,HEALTHY,ADOPTION,04/24/2016,16:40:00,K16-343635
A0935134,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/27/2016,10:44:00,K16-343636
A0935135,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/27/2016,10:44:00,K16-343637
A0935136,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,DIED,04/24/2016,10:48:00,K16-343639
A0935137,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/27/2016,10:44:00,K16-343640
A0935138,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/27/2016,10:44:00,K16-343641
A0935139,CHIHUAHUA SH,STRAY,AT LARGE,04/14/2016,14:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/26/2016,15:40:00,K16-343642
A0935140,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/27/2016,10:44:00,K16-343643
A0935141,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/27/2016,10:45:00,K16-343644
A0935142,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/27/2016,10:45:00,K16-343645
A0935144,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/27/2016,10:45:00,K16-343646
A0935145,LABRADOR RETR,STRAY,AT LARGE,04/13/2016,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,DIED,04/24/2016,10:47:00,K16-343647
A0935147,LABRADOR RETR,STRAY,AT LARGE,04/14/2016,15:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/03/2016,11:36:00,K16-343648
A0935150,BORDER COLLIE,STRAY,AT LARGE,04/14/2016,15:02:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/18/2016,10:39:00,K16-343649
A0935528,LABRADOR RETR,FOUND REPORT,OTHER,04/18/2016,07:54:00,HEALTHY,FOUND REPORT,04/26/2016,08:05:00,K16-343870
A0935155,GERM SHEPHERD,STRAY,AT LARGE,04/14/2016,15:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/13/2016,13:15:00,K16-343650
A0935156,LABRADOR RETR,STRAY,AT LARGE,04/14/2016,15:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/07/2016,14:16:00,K16-343651
A0935156,LABRADOR RETR,OWNER SURRENDER,GENERAL,05/14/2016,11:34:00,HEALTHY,ADOPTION,05/16/2016,16:04:00,K16-346435
A0935158,LABRADOR RETR,STRAY,AT LARGE,04/14/2016,15:35:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,05/07/2016,14:54:00,K16-343654
A0935162,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,04/14/2016,15:29:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,04/14/2016,15:44:00,K16-343653
A0935163,DACHSHUND,OWNER SURRENDER,GENERAL,04/14/2016,15:27:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/15/2016,15:04:00,K16-343655
A0935166,SHIH TZU,STRAY,AT LARGE,04/14/2016,15:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/18/2016,16:27:00,K16-343658
A0935169,GERM SHEPHERD,STRAY,CONFINED,04/14/2016,15:55:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,04/18/2016,12:12:00,K16-343659
A0935170,SHIBA INU,STRAY,CONFINED,04/14/2016,15:55:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,04/19/2016,16:09:00,K16-343660
A0935175,LABRADOR RETR,LOST REPORT,OTHER,04/14/2016,16:05:00,HEALTHY,LOST REPORT,06/07/2016,15:22:00,K16-343661
A0935176,LABRADOR RETR,LOST REPORT,OTHER,04/14/2016,16:05:00,HEALTHY,LOST REPORT,06/07/2016,15:22:00,K16-343662
A0935181,LABRADOR RETR,OWNER SURRENDER,GENERAL,04/14/2016,16:26:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,04/14/2016,18:44:00,K16-343663
A0935182,LABRADOR RETR,OWNER SURRENDER,GENERAL,04/14/2016,16:26:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,04/14/2016,18:44:00,K16-343664
A0935187,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,04/14/2016,16:23:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/14/2016,17:17:00,K16-343666
A0935190,PIT BULL,STRAY,AT LARGE,04/14/2016,17:47:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/18/2016,11:05:00,K16-343669
A0935191,CAIRN TERRIER,STRAY,AT LARGE,04/14/2016,17:21:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/19/2016,16:46:00,K16-343667
A0935192,AMERICAN STAFF,STRAY,AT LARGE,04/14/2016,17:22:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/18/2016,12:21:00,K16-343668
A0935193,PIT BULL,OWNER SURRENDER,QUARANTINE,04/14/2016,23:32:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,05/02/2016,13:22:00,K16-343674
A0935194,GERM SHEPHERD,STRAY,AT LARGE,04/14/2016,17:53:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/18/2016,12:02:00,K16-343670
A0935195,CAIRN TERRIER,STRAY,AT LARGE,04/14/2016,18:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,04/18/2016,15:00:00,K16-343672
A0935196,LABRADOR RETR,STRAY,AT LARGE,04/14/2016,19:54:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/18/2016,15:13:00,K16-343673
A0935197,PIT BULL,STRAY,AT LARGE,04/15/2016,00:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/24/2016,11:58:00,K16-343675
