animal_id,breed,intake_type,intake_subtype,intake_date,intake_time,intake_condition,outcome,outcome_date,outcome_time,impound_num
A0878616,PIT BULL,STRAY,QUARANTINE,03/07/2015,17:00:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/24/2015,11:27:00,K15-309403
A0878617,BOXER,CONFISCATED,QUARANTINE,03/07/2015,17:14:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/24/2015,11:36:00,K15-309404
A0887236,WELSH CORGI PEM,FOUND REPORT,OTHER,05/04/2015,17:11:00,HEALTHY,FOUND REPORT,06/03/2015,08:53:00,K15-314564
A0878618,GERM SHEPHERD,STRAY,AT LARGE,03/07/2015,17:31:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/11/2015,16:22:00,K15-309405
A0878619,ANATOL SHEPHERD,OWNER SURRENDER,GENERAL,03/07/2015,17:33:00,HEALTHY,ADOPTION,03/14/2015,17:18:00,K15-309406
A0878620,LABRADOR RETR,STRAY,AT LARGE,03/07/2015,17:35:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/06/2015,16:56:00,K15-309409
A0878621,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,03/07/2015,17:41:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/07/2015,18:27:00,K15-309407
A0878622,ANATOL SHEPHERD,OWNER SURRENDER,GENERAL,03/07/2015,17:33:00,HEALTHY,ADOPTION,03/16/2015,17:14:00,K15-309408
A0878623,PIT BULL,STRAY,AT LARGE,03/07/2015,17:50:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/07/2015,18:02:00,K15-309410
A0878624,PIT BULL,STRAY,AT LARGE,03/07/2015,18:01:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,03/07/2015,18:11:00,K15-309411
A0878627,GERM SHEPHERD,STRAY,AT LARGE,03/07/2015,18:13:00,TREATABLE REHABILITABLE CONTAGIOUS,EUTHANIZED,03/19/2015,13:38:00,K15-309414
A0878628,PIT BULL,STRAY,CONFINED,03/07/2015,21:12:00,TREATABLE REHABILITABLE CONTAGIOUS,TRANSFER,03/17/2015,16:31:00,K15-309415
A0878629,PIT BULL,STRAY,CONFINED,03/07/2015,21:12:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/17/2015,16:33:00,K15-309416
A0878630,GERM SHEPHERD,STRAY,AT LARGE,03/07/2015,22:22:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/24/2015,11:55:00,K15-309417
A0878630,GERM SHEPHERD,OWNER SURRENDER,GENERAL,04/25/2015,13:35:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,05/18/2015,16:17:00,K15-313670
A0878631,LABRADOR RETR,STRAY,AT LARGE,03/08/2015,22:22:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/08/2015,12:29:00,K15-309418
A0878632,PIT BULL,STRAY,CONFINED,03/07/2015,23:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/23/2015,12:30:00,K15-309420
A0888988,TOY FOX TERRIER,STRAY,AT LARGE,05/12/2015,11:59:00,HEALTHY,TRANSFER,05/16/2015,13:59:00,K15-315385
A0878634,GOLDEN RETR,CONFISCATED,QUARANTINE,03/08/2015,11:00:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/18/2015,16:57:00,K15-309428
A0878635,YORKSHIRE TERR,OWNER SURRENDER,GENERAL,03/08/2015,12:05:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/12/2015,19:29:00,K15-309430
A0878635,YORKSHIRE TERR,LOST REPORT,OTHER,04/06/2015,14:51:00,HEALTHY,LOST REPORT,05/19/2015,07:27:00,K15-311857
A0878636,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/08/2015,12:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/31/2015,11:47:00,K15-309431
A0878637,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/08/2015,12:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/29/2015,16:17:00,K15-309432
A0878638,ALASKAN HUSKY,OWNER SURRENDER,GENERAL,03/08/2015,12:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/08/2015,14:17:00,K15-309433
A0878639,ALASKAN HUSKY,OWNER SURRENDER,GENERAL,03/08/2015,12:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/08/2015,14:18:00,K15-309434
A0878640,ALASKAN HUSKY,OWNER SURRENDER,GENERAL,03/08/2015,12:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/31/2015,11:58:00,K15-309435
A0878641,ALASKAN HUSKY,OWNER SURRENDER,GENERAL,03/08/2015,12:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/29/2015,16:16:00,K15-309436
A0878642,CHIHUAHUA LH,STRAY,AT LARGE,03/08/2015,12:41:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/14/2015,16:05:00,K15-309437
A0878643,PIT BULL,STRAY,AT LARGE,03/08/2015,12:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/12/2015,11:57:00,K15-309438
A0878644,LABRADOR RETR,OWNER SURRENDER,GENERAL,03/08/2015,13:02:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/24/2015,18:29:00,K15-309439
A0878645,LABRADOR RETR,STRAY,AT LARGE,03/08/2015,13:39:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/12/2015,17:04:00,K15-309441
A0878646,SHIH TZU,STRAY,AT LARGE,03/08/2015,13:40:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/12/2015,11:09:00,K15-309442
A0878647,LABRADOR RETR,STRAY,AT LARGE,03/08/2015,13:39:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/12/2015,17:33:00,K15-309443
A0878648,LABRADOR RETR,STRAY,AT LARGE,03/08/2015,13:39:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/19/2015,16:59:00,K15-309444
A0878649,LABRADOR RETR,STRAY,AT LARGE,03/08/2015,13:56:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/16/2015,14:17:00,K15-309445
A0878650,BASSET HOUND,OWNER SURRENDER,GENERAL,03/08/2015,14:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/17/2015,00:00:00,K15-309446
A0878651,PIT BULL,STRAY,AT LARGE,03/08/2015,15:10:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/12/2015,19:04:00,K15-309449
A0878652,PIT BULL,STRAY,AT LARGE,03/08/2015,15:12:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,03/12/2015,15:23:00,K15-309450
A0878653,CAIRN TERRIER,STRAY,POSSIBLY OWNED,03/08/2015,15:34:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/11/2015,18:15:00,K15-309451
A0878654,CHIHUAHUA SH,STRAY,AT LARGE,03/08/2015,15:31:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/08/2015,16:39:00,K15-309452
A0878655,SHETLD SHEEPDOG,OWNER SURRENDER,GENERAL,03/08/2015,15:35:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/16/2015,14:17:00,K15-309453
A0878656,LABRADOR RETR,OWNER SURRENDER,GENERAL,03/08/2015,15:35:00,HEALTHY,ADOPTION,04/06/2015,17:26:00,K15-309454
A0878657,GERM SHEPHERD,STRAY,DEAD ON ARRIVAL,03/08/2015,15:50:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,03/08/2015,15:59:00,K15-309455
A0878658,GERM SHEPHERD,STRAY,POSSIBLY OWNED,03/08/2015,16:22:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/11/2015,16:34:00,K15-309456
A0878659,GERM SHEPHERD,STRAY,POSSIBLY OWNED,03/08/2015,16:22:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/11/2015,16:34:00,K15-309457
A0878660,GREAT PYRENEES,STRAY,AT LARGE,03/08/2015,16:44:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/13/2015,12:01:00,K15-309458
A0878661,YORKSHIRE TERR,OWNER SURRENDER,GENERAL,03/08/2015,16:55:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/11/2015,11:02:00,K15-309459
A0878662,LABRADOR RETR,OWNER SURRENDER,GENERAL,03/08/2015,16:53:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,11:45:00,K15-309460
A0878663,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/08/2015,16:55:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/12/2015,00:00:00,K15-309461
A0878664,CATAHOULA,STRAY,QUARANTINE,03/08/2015,18:35:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/16/2015,12:26:00,K15-309462
A0878665,PIT BULL,OWNER SURRENDER,GENERAL,03/08/2015,20:53:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,12:22:00,K15-309463
A0878666,BORDER COLLIE,STRAY,AT LARGE,03/08/2015,21:13:00,HEALTHY,EUTHANIZED,06/07/2015,13:43:00,K15-309464
A0878667,LHASA APSO,STRAY,AT LARGE,03/08/2015,21:34:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,03/20/2015,13:34:00,K15-309465
A0878669,GERM SHEPHERD,STRAY,AT LARGE,03/08/2015,17:55:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/06/2015,11:09:00,K15-309467
A0878670,LABRADOR RETR,FOUND REPORT,OTHER,03/09/2015,08:13:00,HEALTHY,FOUND REPORT,03/27/2015,16:31:00,K15-309469
A0878681,AUST SHEPHERD,LOST REPORT,OTHER,04/09/2015,11:59:00,HEALTHY,LOST REPORT,05/14/2015,15:01:00,K15-312113
A0878684,AMER BULLDOG,FOUND REPORT,OTHER,03/09/2015,10:14:00,HEALTHY,FOUND REPORT,04/08/2015,15:22:00,K15-309476
A0878686,MIN PINSCHER,LOST REPORT,OTHER,03/09/2015,10:35:00,HEALTHY,LOST REPORT,03/09/2015,11:19:00,K15-309477
A0878687,CHIHUAHUA SH,STRAY,AT LARGE,03/09/2015,11:03:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/13/2015,13:16:00,K15-309478
A0878691,LABRADOR RETR,CONFISCATED,QUARANTINE,03/09/2015,11:46:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/19/2015,14:39:00,K15-309480
A0878694,CAIRN TERRIER,STRAY,AT LARGE,03/09/2015,12:02:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/19/2015,15:22:00,K15-309482
A0878695,AUST SHEPHERD,FOUND REPORT,OTHER,03/09/2015,12:05:00,HEALTHY,FOUND REPORT,04/23/2015,08:19:00,K15-309481
A0878699,BOXER,STRAY,AT LARGE,03/09/2015,12:28:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/14/2015,13:27:00,K15-309485
A0878700,BEAGLE,OWNER SURRENDER,GENERAL,03/09/2015,12:27:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/12/2015,00:00:00,K15-309486
A0878701,LABRADOR RETR,STRAY,AT LARGE,03/09/2015,12:28:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/13/2015,18:00:00,K15-309487
A0878702,PIT BULL,STRAY,AT LARGE,03/09/2015,12:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,12:29:00,K15-309488
A0878706,OLDENG SHEEPDOG,STRAY,AT LARGE,03/09/2015,13:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/10/2015,12:27:00,K15-309490
A0878708,PIT BULL,OWNER SURRENDER,GENERAL,03/09/2015,13:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,13:43:00,K15-309491
A0878726,BASSET HOUND,STRAY,AT LARGE,03/09/2015,13:48:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/12/2015,18:26:00,K15-309495
A0878731,GERM SHEPHERD,STRAY,AT LARGE,03/09/2015,14:00:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,14:38:00,K15-309497
A0878739,PIT BULL,STRAY,AT LARGE,03/09/2015,14:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,04/06/2015,00:00:00,K15-309500
A0878739,PIT BULL,OWNER SURRENDER,GENERAL,06/09/2015,14:50:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,06/09/2015,17:37:00,K15-318707
A0878755,PIT BULL,STRAY,AT LARGE,03/09/2015,14:36:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/18/2015,12:56:00,K15-309501
A0878767,PIT BULL,OWNER SURRENDER,GENERAL,03/09/2015,14:53:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,15:43:00,K15-309502
A0878797,COCKER SPAN,OWNER SURRENDER,GENERAL,03/09/2015,15:49:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/16/2015,13:57:00,K15-309510
A0878797,COCKER SPAN,OWNER SURRENDER,GENERAL,03/09/2015,15:49:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/16/2015,13:57:00,K15-310616
A0878802,PIT BULL,STRAY,AT LARGE,03/09/2015,16:18:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,17:04:00,K15-309513
A0878803,PIT BULL,STRAY,AT LARGE,03/09/2015,16:18:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,17:04:00,K15-309514
A0878804,PIT BULL,STRAY,AT LARGE,03/09/2015,16:18:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,17:04:00,K15-309515
A0878805,PIT BULL,STRAY,AT LARGE,03/09/2015,16:18:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,17:05:00,K15-309516
A0878806,PIT BULL,STRAY,AT LARGE,03/09/2015,16:18:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,17:05:00,K15-309517
A0878807,PIT BULL,STRAY,AT LARGE,03/09/2015,16:18:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/09/2015,17:05:00,K15-309518
A0878808,MALTESE,STRAY,AT LARGE,03/09/2015,16:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/17/2015,14:36:00,K15-309519
A0878809,CHIHUAHUA SH,STRAY,AT LARGE,03/09/2015,16:58:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/20/2015,11:49:00,K15-309520
A0878810,CHIHUAHUA SH,STRAY,AT LARGE,03/09/2015,16:58:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/20/2015,11:51:00,K15-309521
A0878812,GREAT PYRENEES,STRAY,AT LARGE,03/09/2015,17:09:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/18/2015,18:27:00,K15-309523
A0878814,PIT BULL,STRAY,AT LARGE,03/09/2015,17:11:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,11:53:00,K15-309524
A0880177,BORDER COLLIE,STRAY,AT LARGE,03/20/2015,16:24:00,HEALTHY,ADOPTION,03/26/2015,16:35:00,K15-310459
A0878815,PEKINGESE,CONFISCATED,QUARANTINE,03/09/2015,17:06:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/17/2015,16:11:00,K15-309526
A0878815,PEKINGESE,OWNER SURRENDER,GENERAL,07/28/2015,09:31:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,07/29/2015,13:42:00,K15-323585
A0878816,PIT BULL,STRAY,AT LARGE,03/09/2015,17:28:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/13/2015,16:08:00,K15-309527
A0878817,SHIH TZU,OWNER SURRENDER,QUARANTINE,03/09/2015,17:20:00,UNHEALTHY UNTREATABLE CONTAGIOUS,TRANSFER,03/30/2015,00:00:00,K15-309528
A0878819,GERM SHEPHERD,STRAY,CONFINED,03/09/2015,15:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/25/2015,16:07:00,K15-309531
A0878822,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/09/2015,19:37:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/15/2015,10:15:00,K15-309534
A0878825,PIT BULL,STRAY,CONFINED,03/09/2015,21:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,11:57:00,K15-309535
A0878826,LABRADOR RETR,STRAY,CONFINED,03/09/2015,21:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,12:01:00,K15-309536
A0878827,ALASKAN HUSKY,STRAY,CONFINED,03/09/2015,21:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/17/2015,18:33:00,K15-309537
A0878828,PIT BULL,CONFISCATED,CRUELTY,03/09/2015,23:05:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,03/10/2015,15:43:00,K15-309538
A0878829,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/09/2015,23:04:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/10/2015,00:00:00,K15-309539
A0878830,GOLDEN RETR,STRAY,AT LARGE,03/09/2015,23:26:00,HEALTHY,ADOPTION,03/13/2015,17:43:00,K15-309540
A0878831,PIT BULL,CONFISCATED,KEEP SAFE,03/09/2015,23:36:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/18/2015,17:18:00,K15-309541
A0878832,POINTER,CONFISCATED,KEEP SAFE,03/09/2015,23:56:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,04/16/2015,15:51:00,K15-309542
A0878833,AMERICAN STAFF,CONFISCATED,KEEP SAFE,03/09/2015,23:56:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/26/2015,16:27:00,K15-309543
A0878833,AMERICAN STAFF,STRAY,POSSIBLY OWNED,08/16/2015,13:34:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,09/06/2015,14:52:00,K15-325112
A0878834,CHIHUAHUA SH,LOST REPORT,OTHER,03/10/2015,07:52:00,HEALTHY,LOST REPORT,04/30/2015,15:01:00,K15-309546
A0878835,PIT BULL,FOUND REPORT,OTHER,03/10/2015,08:07:00,HEALTHY,FOUND REPORT,04/14/2015,11:02:00,K15-309547
A0878848,PIT BULL,STRAY,AT LARGE,03/10/2015,09:27:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,12:31:00,K15-309549
A0878849,ANATOL SHEPHERD,STRAY,AT LARGE,03/10/2015,09:26:00,HEALTHY,ADOPTION,03/21/2015,18:00:00,K15-309550
A0878851,PIT BULL,LOST REPORT,OTHER,03/26/2015,14:55:00,HEALTHY,LOST REPORT,04/23/2015,07:04:00,K15-309551
A0878857,GERM SHEPHERD,STRAY,AT LARGE,03/10/2015,09:56:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,03/23/2015,13:33:00,K15-309552
A0878858,LABRADOR RETR,STRAY,AT LARGE,03/10/2015,10:08:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,13:26:00,K15-309553
A0878863,PIT BULL,FOUND REPORT,OTHER,03/10/2015,10:38:00,HEALTHY,LOST REPORT,04/14/2015,11:01:00,K15-309554
A0878866,BOXER,STRAY,AT LARGE,03/10/2015,10:58:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,12:45:00,K15-309555
A0878869,LABRADOR RETR,OWNER SURRENDER,GENERAL,03/10/2015,11:10:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/11/2015,15:33:00,K15-309558
A0878871,AUST SHEPHERD,LOST REPORT,OTHER,03/10/2015,12:04:00,HEALTHY,LOST REPORT,04/08/2015,11:01:00,K15-309569
A0878873,PIT BULL,STRAY,AT LARGE,03/10/2015,11:22:00,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,03/10/2015,00:00:00,K15-309559
A0878875,BOXER,STRAY,AT LARGE,03/10/2015,11:27:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/23/2015,12:47:00,K15-309561
A0878877,POMERANIAN,LOST REPORT,OTHER,03/10/2015,11:32:00,HEALTHY,LOST REPORT,05/19/2015,07:04:00,K15-309563
A0878878,CHOW CHOW,OWNER SURRENDER,GENERAL,03/10/2015,11:14:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,05/29/2015,11:32:00,K15-309562
A0878879,CHIHUAHUA LH,OWNER SURRENDER,GENERAL,03/10/2015,11:15:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/12/2015,16:57:00,K15-309564
A0891291,ROTTWEILER,STRAY,AT LARGE,05/22/2015,14:01:00,HEALTHY,ADOPTION,05/27/2015,16:28:00,K15-316708
A0878880,CHIHUAHUA LH,OWNER SURRENDER,GENERAL,03/10/2015,11:15:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/12/2015,15:56:00,K15-309565
A0878881,GERM SHEPHERD,CONFISCATED,QUARANTINE,03/10/2015,12:21:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/16/2015,13:48:00,K15-309570
A0878882,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/10/2015,12:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/19/2015,17:28:00,K15-309571
A0878884,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/10/2015,12:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/12/2015,16:24:00,K15-309572
A0878885,GERM SHEPHERD,OWNER SURRENDER,GENERAL,03/10/2015,12:17:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/20/2015,17:25:00,K15-309573
A0878886,DACHSHUND,OWNER SURRENDER,GENERAL,03/10/2015,12:29:00,HEALTHY,ADOPTION,03/22/2015,15:17:00,K15-309574
A0878887,CHIHUAHUA SH,STRAY,AT LARGE,03/10/2015,12:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,14:01:00,K15-309576
A0878888,CATAHOULA,OWNER SURRENDER,GENERAL,03/10/2015,12:42:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/16/2015,15:45:00,K15-309577
A0878889,CAIRN TERRIER,STRAY,AT LARGE,03/10/2015,12:43:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/11/2015,17:30:00,K15-309578
A0878890,LABRADOR RETR,STRAY,AT LARGE,03/10/2015,12:43:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,05/31/2015,10:41:00,K15-309579
A0878891,DOBERMAN PINSCH,STRAY,AT LARGE,03/10/2015,12:59:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,03/17/2015,17:16:00,K15-309582
A0878892,PIT BULL,STRAY,AT LARGE,03/10/2015,13:10:00,HEALTHY,ADOPTION,03/26/2015,00:00:00,K15-309583
A0878892,PIT BULL,STRAY,AT LARGE,05/24/2015,11:28:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,06/08/2015,11:33:00,K15-316891
A0878894,PIT BULL,STRAY,AT LARGE,05/24/2015,10:36:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,06/11/2015,14:47:00,K15-316890
A0878894,PIT BULL,STRAY,AT LARGE,03/10/2015,13:10:00,HEALTHY,ADOPTION,03/30/2015,16:51:00,K15-309584
A0878895,GERM SHEPHERD,STRAY,AT LARGE,03/10/2015,13:13:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,03/15/2015,10:11:00,K15-309585
A0878897,ALASKAN HUSKY,OWNER SURRENDER,GENERAL,03/10/2015,13:26:00,HEALTHY,ADOPTION,03/12/2015,14:35:00,K15-309588
A0878899,PIT BULL,CONFISCATED,QUARANTINE,03/10/2015,13:43:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/17/2015,16:20:00,K15-309590
A0878900,CHIHUAHUA SH,STRAY,AT LARGE,03/10/2015,13:47:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/10/2015,00:00:00,K15-309589
A0878902,GOLDEN RETR,STRAY,AT LARGE,03/10/2015,14:01:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,13:42:00,K15-309592
A0878904,PIT BULL,OWNER SURRENDER,GENERAL,03/10/2015,14:09:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/11/2015,15:17:00,K15-309594
A0878905,GERM SHEPHERD,STRAY,AT LARGE,03/10/2015,14:15:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,03/18/2015,16:42:00,K15-309593
A0878910,AMER BULLDOG,STRAY,AT LARGE,03/10/2015,14:28:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/12/2015,18:20:00,K15-309595
A0878911,PIT BULL,STRAY,AT LARGE,03/10/2015,14:02:00,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,03/10/2015,00:00:00,K15-309597
A0878912,GREAT DANE,STRAY,AT LARGE,03/10/2015,14:33:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,03/16/2015,00:00:00,K15-309596
A0878912,GREAT DANE,LOST REPORT,OTHER,04/01/2015,11:25:00,HEALTHY,LOST REPORT,04/30/2015,11:20:00,K15-311445
A0878912,GREAT DANE,STRAY,AT LARGE,04/27/2015,14:45:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,04/30/2015,11:01:00,K15-313862
A0878913,PIT BULL,STRAY,AT LARGE,03/10/2015,14:36:00,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,03/14/2015,13:55:00,K15-309598
A0880178,BORDER COLLIE,STRAY,AT LARGE,03/20/2015,16:29:00,HEALTHY,ADOPTION,03/25/2015,15:24:00,K15-310461
A0878915,BEAGLE,STRAY,AT LARGE,03/10/2015,14:39:00,TREATABLE MANAGEABLE NON-CONTAGIOUS,RETURNED TO OWNER,03/11/2015,11:52:00,K15-309599
